GeneID	condition_X_Ave	condition_Y_Ave	log2FoldChange	padj
cCluster_1	379.632907258376	155.819969995558	-1.28797112576142	0.192848018571488
cCluster_10	68.3036770027878	258.303099453041	1.91374840558037	1.8408515527276e-07
cCluster_1000	679.099861942216	16.6485394211224	-5.39749660098168	3.3241255958475e-29
cCluster_10004	1573.27995402749	308.396991779968	-2.35490057724914	7.25153573213296e-79
cCluster_1001	1303.5052338945	131.272723001222	-3.31223567167659	0.289867351654295
cCluster_10011	383.624254380992	526.765286540584	0.460232886842488	0.0046039678621172
cCluster_10012	375.19007701278	521.654985528092	0.477697768470107	0.130581232808427
cCluster_10013	259.201110347979	27.6937160726602	-3.22875547281454	1.61134891439921e-19
cCluster_10014	233.579369489432	24.0541852372445	-3.30314382978877	4.85181226511589e-11
cCluster_10015	389.976547070366	817.88567790285	1.06621269803431	1.36238267203308e-05
cCluster_10016	2874.24778323568	8904.12506461324	1.63155412205009	7.66309722522868e-33
cCluster_10017	243.879045529764	72.9654404200162	-1.72885154838908	8.49857897408357e-07
cCluster_1002	722.230717637817	1429.32460725391	0.986467613404331	1.45526229208194e-26
cCluster_10020	219.051068692698	9.46109715324125	-4.56544665277603	0.00152460624520438
cCluster_10022	617.662252578887	1622.61276879089	1.3943204749234	4.61990378842808e-09
cCluster_10025	2079.26248458052	55.8937687264836	-5.2250860048808	4.78524509627524e-06
cCluster_10030	898.912620559366	11.4815837480198	-6.26638162047524	3.20254216814019e-42
cCluster_10033	564.384724763808	67.1788388445312	-3.0574587604909	3.36779661711713e-37
cCluster_10034	1043.24651799156	1679.38421144021	0.687034946879347	6.41642215370296e-18
cCluster_1004	1267.35663157303	57.5345028853896	-4.46456806209517	3.27991671594931e-83
cCluster_10040	774.149214070093	310.220964744775	-1.3140208881325	1.28027000582276e-07
cCluster_10041	538.183970502356	139.777801652747	-1.95299830744553	7.38005481565338e-16
cCluster_10042	324.285767493184	111.119651984172	-1.55118078753966	7.0211506755257e-06
cCluster_10043	2278.22547147454	24045.1901679041	3.40001686528943	3.48231752929411e-85
cCluster_10046	1374.07549053991	1680.09547674554	0.289849593328451	0.0623349494442649
cCluster_10048	2457.00425745057	81.6935823496558	-4.9155736660052	4.11694342422305e-05
cCluster_10049	2025.99357566379	369.021309083072	-2.46188628830577	6.9477002111217e-24
cCluster_10051	142.561674425446	132.442085321306	-0.111409992932521	0.868525592401892
cCluster_10052	689.075747214778	1738.89096135396	1.33565864079105	3.19421795607725e-17
cCluster_10056	67672.8079254088	177804.367548023	1.39362630086025	1.11335904422206e-16
cCluster_10062	1633.98679840111	14985.7677111639	3.19676696556474	5.07008353912698e-56
cCluster_10065	1844.01535021967	2281.22704439854	0.308228190571342	6.21343261434511e-06
cCluster_10066	134.291300393954	0	-8.41728616038512	1.78070137213668e-08
cCluster_10067	131.491144432941	121.671766878619	-0.120073326310236	0.799559177825496
cCluster_10069	88.5878572140224	12.5726014892247	-2.86005821564268	0.000825914066920586
cCluster_1007	1058.88337162511	2899.73169160206	1.45303343542005	6.9059819834893e-71
cCluster_10071	95.2870128157585	143.910394245254	0.601730163903337	0.0195658850893121
cCluster_10072	372.964897570192	169.548658980795	-1.12893683220572	2.5206635027017e-06
cCluster_10073	98.4769052020299	41.4139899636994	-1.23430518663453	0.0132838033561756
cCluster_10075	924.97559025441	79.9696438819969	-3.53435734412425	5.18776698452348e-37
cCluster_10076	1782.40384530842	13341.3860247473	2.90382654254799	2.3487643968409e-75
cCluster_10077	223.633156817564	0	-9.15336278083198	1.05730550102368e-09
cCluster_10078	762.62649374994	0	-10.9224334599774	2.35502126323193e-12
cCluster_10079	2384.85749315687	11251.3780579923	2.23831388542063	6.45080804073524e-12
cCluster_1008	491.160715622134	567.917693119505	0.208129813332889	0.459220411391041
cCluster_10080	78.1529601789015	0	-7.63701205055388	3.83187146655176e-06
cCluster_10082	380.488963106961	29.1861761680065	-3.6830278108424	1.00014049843455e-26
cCluster_10084	8662.11801429983	13490.6696077554	0.639475073867088	1.27678175043602e-16
cCluster_10086	1355.43305642978	0	-11.7524678176813	7.65429532980857e-15
cCluster_10091	2482.33302930433	11392.908956492	2.19865131890081	3.47929098900234e-27
cCluster_10092	109.451595957544	0	-8.12264374033465	1.74271167144118e-06
cCluster_10093	723.630058961894	627.05796542146	-0.207390114748158	0.0969257966741417
cCluster_10094	1083.98070019299	1310.3195225206	0.271769583417084	0.00305506583042107
cCluster_10096	4779.37220796177	8172.68426092172	0.773461816821306	2.57816819709857e-16
cCluster_10097	3238.87139604893	8036.72436918042	1.3105237061087	2.53595304280929e-56
cCluster_101	1356.07000062474	1285.67579639344	-0.0748665905456514	0.639516245800215
cCluster_10103	581.9519324682	624.277973954936	0.103856144495289	0.569374415117802
cCluster_10104	739.350479103708	28.3832914597237	-4.71042789364499	0.00924616114076478
cCluster_10105	2845.23241976697	127.689846826416	-4.48151800279361	3.99452229416614e-05
cCluster_10106	546.65278553922	79.4765821249052	-2.79481873848273	2.68999967928119e-09
cCluster_10108	1712.86555850176	312.486204535937	-2.45899946405362	4.34542748782324e-12
cCluster_10109	1278.11089943735	101.890033203244	-3.65349024597981	0.000760874816175585
cCluster_10111	625.828551529143	37.2813973711921	-4.08884097865116	5.4746075600638e-09
cCluster_10112	92.8317013248676	27.0041406855965	-1.77466765582069	0.365178159464941
cCluster_10113	224.958478715194	633.612486962887	1.49716018881168	3.63475705936305e-16
cCluster_10118	497.073252787872	19.3236366606238	-4.69672040163709	2.81714532788202e-29
cCluster_10119	1256.63149118003	1780.85952746524	0.501718964335205	2.44958106062693e-09
cCluster_10121	272.501018742837	161.846465037553	-0.756924060370607	0.160947768545824
cCluster_10122	1834.12575710229	8683.81462783673	2.24367102642768	7.96595639547162e-59
cCluster_10125	2800.98144571049	3880.27513434494	0.469997284111116	9.07745066203842e-14
cCluster_10128	304.788750847329	168.30936717603	-0.857858912977366	2.50678007670359e-05
cCluster_10129	1569.80696386882	288.890116313444	-2.44905980935241	2.54018015186137e-49
cCluster_1013	4965.78851956233	136.138270817331	-5.20627961357569	2.02626121507139e-200
cCluster_10133	3182.20553484222	9510.6285166635	1.57977915670408	1.00606318308906e-29
cCluster_10138	713.672663820063	9289.59034212558	3.7016961060089	1.39620441744147e-70
cCluster_10139	7254.23811543438	11323.6400593003	0.642059660680328	4.22656310330265e-21
