GeneID	condition_X_Ave	condition_Y_Ave	log2FoldChange	padj
cCluster_1	10210.2001904564	1949.45326767622	-2.38847992611197	1.15638243498333e-113
cCluster_10	548.087923079679	224.119710527189	-1.28907837078733	1.08939590602146e-05
cCluster_1000	834.710693640852	1177.73606049367	0.497121231356917	0.00516217331230932
cCluster_10004	355.986723171211	2417.91224758499	2.76302273243734	1.49612786898743e-75
cCluster_1001	18369.6898966061	2863.55210235584	-2.68169787899216	5.16708881367966e-183
cCluster_10011	901.130566272289	587.782050600787	-0.616775662841274	0.0109560686794866
cCluster_10012	4315.68681650422	1378.02498578177	-1.64722791604204	1.23185947277817e-10
cCluster_10013	3038.42976702384	1236.51882951979	-1.29679718545172	1.86162808906093e-16
cCluster_10014	585.731135041352	925.791149370006	0.660850403800946	0.124993847604835
cCluster_10015	1970.83509488208	901.073664313845	-1.12944137365307	4.81135358052806e-12
cCluster_10016	9309.08405556048	4400.16945715086	-1.08102376022445	1.00314570588306e-26
cCluster_10017	48.5491562500405	470.159644306086	3.27177744602847	3.33271943684817e-15
cCluster_1002	831.477102040024	1099.62555758622	0.403044929556626	0.0287069473376592
cCluster_10020	13.3360895652736	272.595493740168	4.34576800984289	8.94838149312963e-15
cCluster_10022	1402.29971357363	1265.78256709348	-0.148040166882199	0.343957613873463
cCluster_10025	4126.96580476705	2198.54673540827	-0.908650105884124	7.98189575626427e-09
cCluster_10030	13.4555167931738	894.441119925589	6.05246384143621	5.85229703585006e-50
cCluster_10033	102.477986359029	608.875615676749	2.56839349781646	6.0577737572504e-11
cCluster_10034	935.721168234342	1647.94915627153	0.81627116172941	3.83708666326957e-07
cCluster_1004	26.9707472002977	1172.06099461941	5.44171037154451	6.14809235095096e-68
cCluster_10040	71.4665933898984	849.418408593667	3.57422197650226	7.02137048947526e-09
cCluster_10041	1980.41283461258	943.227113502639	-1.07051082236521	5.70620986732273e-11
cCluster_10042	1642.19006488647	1174.95393078545	-0.482543302575439	0.0113809565485103
cCluster_10043	9447.0648412504	5302.5764638837	-0.833274950740023	8.88020224975973e-11
cCluster_10046	1034.70675488234	1643.80048992477	0.668253999676339	0.0481227703457457
cCluster_10048	2655.5084487678	3211.44887850165	0.274232370757346	0.0450128610998833
cCluster_10049	4891.32819154736	3156.54337157735	-0.631988984509202	9.34025794145761e-07
cCluster_10051	145.02861187149	399.73996381849	1.4620316422848	0.00103235329208648
cCluster_10052	449.675911072697	1246.27739494347	1.47110017544482	7.91374774498834e-13
cCluster_10056	223954.151123025	144697.846752592	-0.630169131831307	1.81024336572859e-09
cCluster_10062	3997.4518353157	3182.24835596818	-0.329008746877312	0.286767323116281
cCluster_10065	1991.3296024332	3647.89225532098	0.873528606726822	4.19707791478655e-16
cCluster_10066	0	41.1271437349949	7.50975692320413	0.00162280479297009
cCluster_10067	131.010343969553	202.061833395882	0.623610205467479	0.367568897358676
cCluster_10069	1347.96371169924	89.7320389008934	-3.91113417547112	4.22843638234839e-29
cCluster_1007	1782.00908729335	1716.58103992691	-0.0538261042941754	0.772768308145181
cCluster_10071	346.553739251823	173.665025130621	-0.995524210653963	0.00816158203562375
cCluster_10072	0	656.937215609188	11.5069253236996	2.80588592564833e-14
cCluster_10073	0	175.056944177399	9.59915049038284	7.0546528502542e-09
cCluster_10075	8.77974201001999	807.863657867239	6.54460578274307	7.97964677929722e-30
cCluster_10076	4677.65947979603	3823.41048745294	-0.290941999542127	0.000775467193230429
cCluster_10077	0	761.111726330887	11.719268651053	7.25352515424045e-15
cCluster_10078	150.050004046738	1241.64547500458	3.04731212481877	1.55367015267685e-31
cCluster_10079	275.872479290799	3608.40939448444	3.70837331827751	2.72221343707442e-38
cCluster_1008	758.298693825345	604.959790827587	-0.32547879273693	0.188383904536165
