""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"cCluster_12335"	4386.8175703029	5.40432959956293	0.190284997407277	28.4012385274692	1.95214057178272e-177	7.6160171721406e-176
"cCluster_24930"	17430.8314945904	-1.39764474142579	0.0492326661409324	-28.3885649707641	2.79892699836045e-177	1.08983560998538e-175
"cCluster_12968"	15150.9924614768	-1.98996253769322	0.0701776113692372	-28.3560882005957	7.04148789003071e-177	2.73645370823664e-175
"cCluster_6018"	5950.33824649994	3.36209607940315	0.118622437329079	28.3428342487696	1.02576960027111e-176	3.9785917991098e-175
"cCluster_41037"	2185.50226342313	3.50063416052489	0.123511592702448	28.3425554146829	1.03391842821102e-176	4.00242647354943e-175
"cCluster_6521"	17794.2664700327	-1.17475745858775	0.0414947931019656	-28.310960743942	2.5330980522359e-176	9.78696974727509e-175
"cCluster_11046"	4481.45027100494	7.89118593887926	0.278878417561849	28.2961514478946	3.85403539664422e-176	1.48618449899553e-174
"cCluster_37743"	2086.96423805148	3.98162010175527	0.140876766001549	28.2631424241489	9.81359458355284e-176	3.77700485176239e-174
"cCluster_6267"	5040.91455107187	2.25127902120056	0.0796818169587461	28.2533595132013	1.29430881812128e-175	4.97188820037932e-174
"cCluster_41115"	1290.49444395116	5.28021625238999	0.186940381955514	28.245455568003	1.61856132754365e-175	6.20552063679165e-174
"cCluster_41687"	10542.3302053898	-2.25566583685536	0.0798627569052549	-28.2442771106859	1.67341202965383e-175	6.40352591807187e-174
"cCluster_21581"	1816.40113816222	6.58496889687928	0.233367996976973	28.217103382556	3.60729410054206e-175	1.37773804318026e-173
"cCluster_34669"	1561.08121081888	6.31028812752862	0.223706694906591	28.2078644546757	4.68299422840851e-175	1.78516812428359e-173
"cCluster_23606"	35256.6400340111	-1.32243991795647	0.0468867876265717	-28.2049588999143	5.08347826229533e-175	1.93414244360665e-173
"cCluster_34432"	6895.59838603633	6.80021289489709	0.2411597922799	28.1979546864283	6.1951857064244e-175	2.35263943889406e-173
"cCluster_28023"	38252.3316876557	-1.47219262913401	0.0522107740738998	-28.1971040507893	6.34576972893844e-175	2.40525142951699e-173
"cCluster_11824"	11369.6522754506	-1.51417374048753	0.0537082100084965	-28.1925936509146	7.20747024170458e-175	2.72668973632669e-173
"cCluster_30246"	1657.46795216683	5.35339604420272	0.189961435369572	28.1814886994702	9.86039997723924e-175	3.72327957552654e-173
"cCluster_3222"	1590.05533003672	4.1921305162505	0.148773872908737	28.1778677551945	1.09210481623261e-174	4.11599881212197e-173
"cCluster_26451"	2802.43881589906	-3.54728359903174	0.125965905901789	-28.1606643768944	1.77415203792243e-174	6.6739523460453e-173
"cCluster_29042"	37988.5948413878	-2.50257824493772	0.0889356111667572	-28.1392145632789	3.24752644209297e-174	1.21934850903773e-172
"cCluster_37467"	3580.81814676029	-3.83616755078346	0.136344486939345	-28.1358464643314	3.57077621574604e-174	1.33820365683916e-172
"cCluster_41927"	2104.17096067194	7.95993888635418	0.283232960982456	28.1038578940226	8.78839049439792e-174	3.28741760534829e-172
"cCluster_37544"	44026.1138244846	-2.78230806101561	0.0990784291145432	-28.081874994193	1.63099409341996e-173	6.08955271328292e-172
"cCluster_26796"	2011.0730995789	3.20783463920943	0.114238708903399	28.0801023576168	1.71434323953475e-173	6.38880712867662e-172
"cCluster_31035"	3977.46011426039	3.03848059532068	0.108213890477472	28.0784710901159	1.79479863224386e-173	6.67618299424043e-172
"cCluster_7270"	2254.49227857594	2.8469326001897	0.10141950335007	28.0708592149474	2.22301442874032e-173	8.25366416618733e-172
"cCluster_30392"	10195.1544309243	-1.42237428392289	0.0507079638945846	-28.0503134947367	3.95950661438437e-173	1.46736817481128e-171
"cCluster_8244"	12949.029887227	-2.58111780844312	0.0920326036708598	-28.0456893045652	4.50858414802752e-173	1.66775867327499e-171
"cCluster_23482"	4488.86850107544	5.82992589878787	0.207978509092201	28.0313861477069	6.73644007502813e-173	2.48725305912545e-171
"cCluster_34740"	6308.83932118747	-3.55080047603773	0.126747616192924	-28.0147318165968	1.07491825915604e-172	3.95423429588248e-171
"cCluster_37805"	2390.82561023715	2.64684039756102	0.0944801066322913	28.0147905406405	1.07314907807313e-172	3.95423429588248e-171
"cCluster_18112"	30265.0882854691	-1.7797818772092	0.0636123344986907	-27.9785656545247	2.96259177357544e-172	1.08782666685973e-170
"cCluster_21184"	1790.5323652219	6.33795193880453	0.226842253915552	27.939909031075	8.74299917722e-172	3.20442951495357e-170
"cCluster_2343"	2410.44912103119	4.87188298589983	0.174407572122304	27.9338960265063	1.03444763966767e-171	3.78444901142156e-170
"cCluster_30432"	1522.74312816831	4.11248833349402	0.147222844273776	27.9337649926559	1.03824580084514e-171	3.79140034220871e-170
"cCluster_25028"	27445.9094674825	-2.25045753194119	0.0806592999590619	-27.900781845161	2.61041850097915e-171	9.51516597756544e-170
"cCluster_3000"	12429.9097635678	-4.0992321940716	0.146964975631825	-27.8925790069939	3.28260003269322e-171	1.19435219768756e-169
"cCluster_2999"	2083.02092439385	5.42867877680871	0.194650888310286	27.8893090287625	3.59647976185755e-171	1.30617605896554e-169
"cCluster_36334"	1437.22821093888	4.90325174570785	0.175834613777134	27.8855888518208	3.99017395005872e-171	1.4465285780839e-169
"cCluster_12462"	1942.547002637	3.93867917666589	0.141437714133064	27.84744649479	1.1566288953022e-170	4.18544604776474e-169
"cCluster_9032"	1672.46616074678	5.0625081170119	0.181963377770665	27.8215769515577	2.37857786955131e-170	8.5916985432708e-169
"cCluster_32763"	4756.97663873199	-3.43201611743191	0.12336664881322	-27.8196429136051	2.51023965946625e-170	9.05090924148707e-169
"cCluster_20507"	2572.41086169704	7.20923040588048	0.259411043512447	27.7907613656955	5.60955586910609e-170	2.01893474748458e-168
"cCluster_13950"	7436.93301627344	-2.30648271515793	0.0830488326524173	-27.7726084942242	9.29466550208063e-170	3.33922560079246e-168
"cCluster_32556"	6672.6798860724	-2.5124443598952	0.0904764630084972	-27.7690382266518	1.0264775033238e-169	3.68112892798796e-168
"cCluster_5495"	2045.05259693363	7.01208356756326	0.252551842697654	27.7649273616977	1.15076509927941e-169	4.11945033299395e-168
"cCluster_19566"	1970.84467145182	7.43248587503021	0.267880153632483	27.7455637315602	1.97104762556407e-169	7.04323368884479e-168
"cCluster_21985"	2736.75456331721	3.34976619191417	0.120735059913335	27.744767711373	2.01512155650379e-169	7.187866623422e-168
"cCluster_34648"	17153.7293156155	-2.41677670101472	0.0871325202662717	-27.7367932619096	2.51477589499613e-169	8.95412629278926e-168
"cCluster_22903"	2556.3333628642	2.70234534216444	0.0974410109286513	27.7331414812923	2.78318800590866e-169	9.89220292135686e-168
"cCluster_16829"	9656.96632603359	-2.11037661688883	0.076107602550988	-27.7288542294444	3.13503710306328e-169	1.11229779988791e-167
"cCluster_24338"	2232.87259747978	5.53379011433642	0.199594063248949	27.7252240084629	3.46747574066983e-169	1.22806432482057e-167
"cCluster_7737"	1996.36755360814	-3.65421303774259	0.131959359837569	-27.6919579046201	8.72664687609948e-169	3.08521719203694e-167
"cCluster_32641"	1427.33507423763	3.84914765645976	0.139009662910678	27.6897848384328	9.26861139515924e-169	3.26537084636285e-167
"cCluster_41365"	2051.91838628897	4.45323162312202	0.160825800472541	27.6897836667839	9.26891249005124e-169	3.26537084636285e-167
"cCluster_30253"	1677.64601945856	4.55902588110731	0.164663428674701	27.6869364242005	1.00302356951341e-168	3.52735841567435e-167
"cCluster_39942"	12592.6193815415	-1.5726273984219	0.056824054675198	-27.6753816215848	1.38166000540935e-168	4.85037936872616e-167
"cCluster_20900"	1777.7339793518	5.86644262060787	0.21198715618006	27.6735757312814	1.45256046461752e-168	5.09033250539211e-167
"cCluster_5283"	1647.27551906759	7.2462358286984	0.261945804591627	27.6631108484263	1.94109268127191e-168	6.79042492266314e-167
"cCluster_29773"	1959.0733738103	7.64473509925483	0.276441443419073	27.6540847302181	2.49235069203236e-168	8.70361976806755e-167
"cCluster_24563"	1756.71598143659	7.44780756622141	0.269325418323151	27.6535635314047	2.52858095181774e-168	8.81473028142399e-167
"cCluster_7931"	5807.67243947625	-2.74448503874765	0.0992763705654376	-27.6448969993181	3.2142492929933e-168	1.11854755448678e-166
"cCluster_22114"	3148.94235593034	-4.11203456446389	0.148768363141745	-27.6405176317359	3.62846400981489e-168	1.26049684514874e-166
"cCluster_17168"	3240.61759510207	2.88000226711285	0.104368049243045	27.5946737339711	1.28914368702482e-167	4.4705981160279e-166
"cCluster_23808"	2670.3030106541	8.14038984311832	0.295054549993043	27.5894401333932	1.48969764614486e-167	5.15714219787584e-166
"cCluster_26212"	12864.0582031504	-2.66420923762815	0.0965697342466682	-27.5884495117586	1.53102767918647e-167	5.29105153836502e-166
"cCluster_41801"	3671.2108327547	3.63727579163957	0.131851628233208	27.5861272278434	1.63246096618352e-167	5.63184936088356e-166
"cCluster_16783"	1387.74020399612	5.93158581727561	0.215184510145566	27.5651152272209	2.91615984222118e-167	1.00431539393738e-165
"cCluster_31398"	2858.18665517011	2.7275565227353	0.0990023559012833	27.5504203703494	4.37434557106983e-167	1.50391657112082e-165
"cCluster_3669"	1615.76281319791	3.85667842850643	0.140016614653067	27.5444341949168	5.15969460498534e-167	1.77087456588629e-165
"cCluster_21427"	5380.1549373146	-2.66762307244294	0.0969366672350577	-27.5192365132003	1.03349219162514e-166	3.54099597387861e-165
"cCluster_35265"	13515.6099728974	-3.44165327433127	0.125072703712453	-27.5172213614553	1.09250146555941e-166	3.73676657098445e-165
"cCluster_2976"	1709.62984618975	6.74796707709494	0.245372863080668	27.5008694619849	1.71409971091307e-166	5.85284473939976e-165
"cCluster_15643"	13310.8553670049	-1.85497297002947	0.0674704563468317	-27.493114326869	2.12211275486624e-166	7.23365226594764e-165
"cCluster_10493"	3753.75678883176	2.2135296131097	0.0805242841495172	27.4889697746288	2.37857269207966e-166	8.09403569408708e-165
"cCluster_7416"	1329.00392036788	5.34927078115951	0.194607253327383	27.487520067716	2.47540271951313e-166	8.40921246977462e-165
"cCluster_25557"	1863.46949138349	3.59644729127162	0.130908558989131	27.4729728830812	3.69393133375938e-166	1.25273817303639e-164
"cCluster_21713"	2800.83033741392	3.81432096740037	0.138946714217684	27.4516816671504	6.63375413618121e-166	2.24591930288508e-164
"cCluster_17808"	3473.52791605515	-3.15381399657454	0.114955318433039	-27.4351290533079	1.04545002691543e-165	3.53347957489607e-164
"cCluster_39705"	9553.39489523397	-1.50390912655511	0.0548483207882135	-27.4194196821845	1.6094361885976e-165	5.43048781541167e-164
"cCluster_33422"	1579.20318724175	6.9573337215954	0.253839167782651	27.4084326007269	2.17598772729919e-165	7.32973943554829e-164
"cCluster_17101"	1861.51752846521	7.02785128450884	0.256822823728784	27.3645900409947	7.2411069512188e-165	2.43503554462282e-163
"cCluster_7376"	11911.809626704	-4.21089005515289	0.153940708365582	-27.3539734866801	9.68542716359637e-165	3.25153626206449e-163
"cCluster_26624"	1739.47506654583	4.17067841460269	0.152628081152613	27.3257606536535	2.0967774124844e-164	7.02737060643891e-163
"cCluster_12757"	1776.26075455509	6.89899887755638	0.252533238927954	27.3191715547775	2.51097858071015e-164	8.40147355941127e-163
"cCluster_27693"	6643.58528805322	2.85964564629358	0.104773324124446	27.2936424437292	5.046592527265e-164	1.68571380822941e-162
"cCluster_28969"	3187.28658892463	2.77835200603822	0.101798696569712	27.2926088413676	5.19118127376082e-164	1.73111595898785e-162
"cCluster_1984"	14338.1001779419	-2.31806142581457	0.0849364869461877	-27.2917035912164	5.32120928090256e-164	1.77151925643381e-162
"cCluster_6737"	2082.55415546025	4.41648356071055	0.161876686862161	27.2830118179478	6.74764658377642e-164	2.24266623146313e-162
"cCluster_36120"	9030.22635914245	2.33778393231295	0.085766667740387	27.2574881816482	1.35469737650056e-163	4.4950299162124e-162
"cCluster_35871"	2274.74875212728	6.39061396649347	0.234767329050478	27.2210532544731	3.65966986643605e-163	1.21230357515854e-161
"cCluster_24727"	1239.68182112899	5.17392087099986	0.190114468680719	27.2147664872841	4.3436541560355e-163	1.43649820805975e-161
"cCluster_18932"	4213.46010753441	-2.35140412672233	0.0864529770490377	-27.198648409627	6.73842776911132e-163	2.22479495352064e-161
"cCluster_13072"	1181.95995585247	5.3296250579428	0.196025691128326	27.1884008022899	8.90729869660779e-163	2.93602791195942e-161
"cCluster_219"	25525.6080261214	-1.48741227899987	0.0547089467220185	-27.187733782512	9.07052789861425e-163	2.98490600946984e-161
"cCluster_26359"	13630.3877626148	2.22580802967911	0.0819225839819036	27.1696511693379	1.48374706469066e-162	4.87464598967037e-161
"cCluster_16548"	1773.97500093633	6.90489334880061	0.254230102314153	27.1600148288821	1.92840656653811e-162	6.32511020798009e-161
"cCluster_29990"	13697.0360507766	-2.63862294137162	0.0971644378110789	-27.1562621141493	2.13560206164786e-162	6.99322150515017e-161
"cCluster_18356"	2819.00946842904	2.82503346418617	0.104073143983279	27.1446922429869	2.92501940934624e-162	9.56256345363193e-161
"cCluster_36736"	4363.86440377243	-2.41549109332716	0.0890713469881961	-27.1186096876616	5.94126838029966e-162	1.9391639852367e-160
"cCluster_5739"	14631.9739386266	2.57698985531861	0.0951327949408793	27.0883437926962	1.35088804814261e-161	4.4019557523081e-160
"cCluster_30766"	1345.30497647339	5.14800818476947	0.190165520109428	27.0711966175946	2.15057499412708e-161	6.99637386118704e-160
"cCluster_551"	5993.41714424285	-2.94928004152581	0.108982400838298	-27.061984493274	2.76051006867723e-161	8.96604693037848e-160
"cCluster_37260"	7584.31248753932	-3.13918786661277	0.116034044515815	-27.0540243573507	3.4249752753777e-161	1.11061495333879e-159
"cCluster_12093"	3458.76719107628	2.61711895262808	0.0967999880876318	27.0363561435445	5.5266727805608e-161	1.78922672271802e-159
"cCluster_34590"	40015.9860884846	-1.24732179780264	0.04615488818189	-27.0246954750949	7.57770348041504e-161	2.449265809406e-159
"cCluster_3276"	3766.90719480445	-2.29966928993117	0.0851456461736562	-27.0086539156793	1.16953569875787e-160	3.77406713775258e-159
"cCluster_25565"	12231.9892714561	-2.17514919944516	0.0806093710658934	-26.9838254620186	2.28827649348998e-160	7.37231015442941e-159
"cCluster_7835"	1399.70487815064	4.92933758325671	0.182887275218364	26.9528734427869	5.27863934196074e-160	1.69791982054212e-158
"cCluster_2325"	2781.22257150574	8.51100612054986	0.315786846051944	26.9517436427668	5.44207752923108e-160	1.74767682711239e-158
"cCluster_25586"	1585.61576031664	7.26411207226656	0.269867357766417	26.9173424025368	1.37634467439582e-159	4.41291891991275e-158
"cCluster_8042"	1580.84871863882	7.29585587887803	0.271083509902451	26.9136838367757	1.51897980421153e-159	4.86243935723163e-158
"cCluster_41514"	11993.007459716	1.6809474005981	0.0624670945085865	26.9093258430171	1.70826902544092e-159	5.45962780530918e-158
"cCluster_23692"	1929.69133828308	4.12684855561102	0.153594780348392	26.8684166626644	5.13972467524676e-159	1.64003195508074e-157
"cCluster_29016"	2744.29515641331	3.18626719477966	0.118684930469776	26.8464343549587	9.2831778824912e-159	2.95743984374421e-157
"cCluster_24054"	2114.31159594742	2.66134537362844	0.099217728413179	26.8232846709171	1.72926705497979e-158	5.50033589541741e-157
"cCluster_9384"	24970.2184478272	-2.19769862429443	0.0819694162430421	-26.8112025804622	2.39206092100444e-158	7.59640968156815e-157
"cCluster_14703"	2038.73128066464	7.54994549626563	0.281614418847968	26.8095132598361	2.50304860491462e-158	7.93625331478882e-157
"cCluster_18134"	1342.29671504469	5.84675983773781	0.218149830552857	26.8015786348326	3.09719410635347e-158	9.8045090767687e-157
"cCluster_34611"	1974.99164329951	6.44379708639116	0.240489934612813	26.7944564780461	3.7494954863066e-158	1.18506601802175e-156
"cCluster_36699"	14276.0294819861	-2.31686640800354	0.086496233064378	-26.7857492277048	4.73609778303774e-158	1.49452690704864e-156
"cCluster_13934"	2724.1617682494	3.08217790129558	0.115071113950267	26.7849836113318	4.83436295607229e-158	1.52312933828934e-156
"cCluster_2600"	1615.94563541268	3.47296608499745	0.129691478260381	26.778676067095	5.72539649352624e-158	1.80102039304231e-156
"cCluster_12986"	3303.95632225102	3.03880921346564	0.113504564606027	26.7725727508257	6.74336608328583e-158	2.11790467788733e-156
"cCluster_17721"	4858.70635588937	5.53422582150714	0.207113378114631	26.7207549405337	2.70164178590598e-157	8.47178880274284e-156
"cCluster_2811"	3031.37417764914	-2.33484765212821	0.0873828556846499	-26.7197453531878	2.77561893505769e-157	8.69012354667356e-156
"cCluster_41747"	1363.0329377744	6.16649791476847	0.230819092424729	26.7157185741877	3.0913579495612e-157	9.66351722104617e-156
"cCluster_34973"	1539.92717573033	4.19128378451453	0.15690303896119	26.7125723775894	3.36280638430144e-157	1.04956339885033e-155
"cCluster_8994"	7058.00523226417	-2.68114501091106	0.100373425874103	-26.7117017035362	3.44204553656404e-157	1.0726187143973e-155
"cCluster_23666"	29162.0246354566	-1.40638162490793	0.052688706217979	-26.6922785898287	5.7859183524228e-157	1.80021369298513e-155
"cCluster_36096"	20392.5921177576	-4.70294256977479	0.176226835641725	-26.6868695261375	6.68585968857273e-157	2.07698362798196e-155
"cCluster_35713"	19712.1559935859	-1.18376840284263	0.044362276898332	-26.6841218622649	7.19524399771468e-157	2.23175464059551e-155
"cCluster_38487"	1366.68678008835	4.50732539767348	0.168951349717776	26.6782443893033	8.41872048273908e-157	2.60719289368548e-155
"cCluster_9007"	4252.80427136474	2.33050417991116	0.0873662544354379	26.6751069388394	9.15474098458571e-157	2.83074227812848e-155
"cCluster_561"	2872.02764133744	8.94970076702026	0.335643050078816	26.6643410757907	1.22044059271536e-156	3.76789812047749e-155
"cCluster_29624"	1871.61537724104	5.42938649780292	0.203667665942175	26.6580680477009	1.44295493551762e-156	4.44799766002537e-155
"cCluster_22169"	1978.05166395113	7.91867950881282	0.297132253589435	26.650353211922	1.77289630508943e-156	5.45664155534075e-155
"cCluster_39710"	13689.9133460145	-1.80075505646945	0.0675729677562787	-26.649044969645	1.83588702278415e-156	5.64182204309436e-155
"cCluster_25838"	18430.234979843	-2.0055035454483	0.0753192536599544	-26.6267049658058	3.33160541114388e-156	1.02225527016281e-154
"cCluster_35325"	4358.23364439106	-5.83497956058857	0.219223106022941	-26.6166266250144	4.35852644690271e-156	1.33530008860248e-154
"cCluster_13349"	1854.80184094653	2.98720549437232	0.112344938251739	26.5895868639731	8.95748271167134e-156	2.74005692443545e-154
"cCluster_31475"	10131.2563481068	-3.19252786067794	0.120086796895497	-26.585169587429	1.00754192256132e-155	3.07731649895448e-154
"cCluster_23509"	1219.39757465914	5.1747272501155	0.19475657344627	26.5702315385166	1.49944207243315e-155	4.5727260147866e-154
"cCluster_20054"	2861.00324602447	9.08535186657374	0.341992412439876	26.5659457230531	1.68054790275112e-155	5.11721712766061e-154
"cCluster_31643"	2048.9535620809	2.94252531439213	0.110783838603998	26.5609618828095	1.91879037607148e-155	5.83376526058261e-154
"cCluster_9136"	12635.194384837	1.5619966157138	0.0588391075061362	26.546912111998	2.7879298101732e-155	8.4633583523115e-154
"cCluster_9878"	1391.08344561797	5.98806555981137	0.225654532239992	26.5364293833143	3.68371697634686e-155	1.11657430352851e-153
"cCluster_15741"	51141.1603774896	-1.25649386978776	0.0473680802768675	-26.5261725289165	4.83768105486823e-155	1.46413150107565e-153
"cCluster_20261"	3343.08627819131	-2.14366464421141	0.0808842589693771	-26.5028655949361	8.98255328963468e-155	2.71447052890246e-153
"cCluster_19505"	1283.71618531715	6.28214467186852	0.237045870152144	26.5018102523213	9.23769991154074e-155	2.78735733735689e-153
"cCluster_19792"	15165.7067952551	-3.90354136064565	0.147343634080838	-26.4927723888229	1.17412930741288e-154	3.53744086207726e-153
"cCluster_31589"	14382.6858165541	-1.30625041316941	0.0494017608454822	-26.4413735626768	4.58522797764881e-154	1.37936639839661e-152
"cCluster_4821"	38548.7024322042	-1.50609822198735	0.0569889411045367	-26.4279032527497	6.54977515420358e-154	1.96739486774762e-152
"cCluster_41288"	3262.82595689278	2.91786528313552	0.110420157538682	26.4251142923189	7.0514864961566e-154	2.11491655796889e-152
"cCluster_10726"	3463.7261810492	9.51240183529124	0.359985766169919	26.424383209644	7.18923457387324e-154	2.15299791024165e-152
"cCluster_26858"	1236.37658857668	5.56593350710625	0.210695942732954	26.4168993237842	8.76350751306536e-154	2.62052488882456e-152
"cCluster_30767"	1594.17738201169	5.12706141711378	0.194117651962172	26.4121339058484	9.94084803749234e-154	2.96813810984917e-152
"cCluster_13828"	20767.6508453717	-2.42659011756906	0.0918783832108146	-26.4108926688584	1.02726203987567e-153	3.06262078306217e-152
"cCluster_14783"	1499.52862372325	6.43677324452138	0.243878992026326	26.3933075622461	1.63533053607767e-153	4.86821571656506e-152
"cCluster_10332"	1231.11998258853	6.15146409693577	0.233096663331283	26.3901851232986	1.7760104653685e-153	5.27913825085353e-152
"cCluster_38429"	9299.71452477499	-3.97722529811329	0.15075318975661	-26.3823624862233	2.18381948600709e-153	6.48169305096459e-152
"cCluster_2086"	2162.84814850726	2.81272754168794	0.106782976042147	26.3405989038718	6.57717294997002e-153	1.9492437637337e-151
"cCluster_12020"	4209.3984067467	4.75477907478896	0.180629521983184	26.3233773891713	1.03577379987554e-152	3.06512320777985e-151
"cCluster_30983"	9848.74055937184	1.86974948614937	0.0710592576507024	26.3125389705065	1.37823607435385e-152	4.07252449485474e-151
"cCluster_18138"	1154.82467701732	5.94823183438083	0.226086218796126	26.3095728083483	1.49027362490143e-152	4.39707764511166e-151
"cCluster_23653"	1218.79593174413	4.36114527615585	0.16584797816925	26.2960412559582	2.12844258507166e-152	6.2707434567561e-151
"cCluster_36601"	1254.06368698538	4.03464793618603	0.153458081531312	26.2915311850994	2.39683329102449e-152	7.05106700857352e-151
"cCluster_323"	1366.24320894153	3.99399136758925	0.151967168098734	26.2819358783756	3.0855861853427e-152	9.06390941944419e-151
"cCluster_8275"	60450.468184542	-1.62168048431764	0.0617102883607707	-26.2789322071705	3.33940750726226e-152	9.79510498642637e-151
"cCluster_41499"	3697.40923532098	4.01299037872932	0.152724188713274	26.2760628328715	3.60132651991982e-152	1.05478734949265e-150
"cCluster_6565"	99450.0540358905	-3.3635471879337	0.128262642752662	-26.2239036694407	1.41889105673961e-151	4.14968504514987e-150
"cCluster_13281"	1350.87522791164	6.0404883861038	0.230477338458173	26.2086000580921	2.12051929437457e-151	6.19259837794328e-150
"cCluster_32625"	2685.76883491298	-2.54983855551983	0.0973393206893243	-26.1953600812368	3.00139884477404e-151	8.75225429552722e-150
"cCluster_11574"	1119.01300239504	5.68708899055201	0.217132459947979	26.1917955146574	3.2955824009664e-151	9.59610181622506e-150
"cCluster_32609"	2844.59244222699	3.12294548574244	0.119298327820281	26.1776132390309	4.78019650688549e-151	1.38987518522617e-149
"cCluster_25953"	4965.63436305558	-2.28616055243699	0.0873729328838004	-26.1655466628025	6.55837422270697e-151	1.90412100433971e-149
"cCluster_33177"	25767.7126632534	-1.69837091893487	0.0649279084035823	-26.1577950174838	8.03521833540592e-151	2.32951358853024e-149
"cCluster_23283"	17637.2989315579	-2.69214364368096	0.102971849073416	-26.1444624711123	1.13930515354224e-150	3.29820586116033e-149
"cCluster_4633"	9814.31252019735	-2.75546639756226	0.1053960912544	-26.1439144921538	1.15576900348317e-150	3.34102544784027e-149
"cCluster_22178"	2276.81881701904	3.26095460103314	0.124799078151582	26.1296369278655	1.67947307352628e-150	4.84790096007043e-149
"cCluster_24043"	1602.21975045299	4.57583394817803	0.175154187755281	26.1246048799656	1.91581871718315e-150	5.52214702391537e-149
"cCluster_855"	13225.4968278227	-1.57681433303582	0.0603633474714319	-26.1220492084551	2.04828989793368e-150	5.89547416588261e-149
"cCluster_41199"	1114.40442888581	5.14935626484746	0.197342853276109	26.0934519764079	4.32627465272713e-150	1.24341490918308e-148
"cCluster_16411"	39105.2604263475	-0.935206286393229	0.035859612121736	-26.0796542700573	6.20384208425327e-150	1.78048485104826e-148
"cCluster_33393"	3191.41260430243	3.86240693746716	0.148149835950033	26.0709498103653	7.78713530341351e-150	2.2316790198807e-148
"cCluster_30071"	6931.7145301522	2.3858583582527	0.0915424906207855	26.0628517104272	9.62029738765423e-150	2.7530865375128e-148
"cCluster_26016"	2156.39666302396	3.65907813366896	0.140483851985963	26.0462542985692	1.48343952369476e-149	4.23915657879868e-148
"cCluster_33331"	3071.33958530984	3.18077324529444	0.12214011551353	26.0420029236184	1.65739900568709e-149	4.72950644837137e-148
"cCluster_26443"	3077.59597175503	3.78080734969117	0.145205787040676	26.0375803660778	1.86000900209862e-149	5.30009697816262e-148
"cCluster_37367"	1486.40557867812	4.48480798743674	0.172510354216473	25.9973264086458	5.30913775961279e-149	1.51068414171318e-147
"cCluster_26827"	1670.21804373873	5.30698449311806	0.204137797771526	25.9970693867175	5.34478409051804e-149	1.51866375829442e-147
"cCluster_4804"	8403.90687938709	-2.67352970765086	0.102844185335259	-25.9959247957042	5.50645150249085e-149	1.56237739719112e-147
"cCluster_31201"	6726.25474563247	-1.77857877096983	0.0684620509388065	-25.9790460054955	8.543795157541e-149	2.42074196130328e-147
"cCluster_26591"	3893.07642305699	4.17537708810842	0.160724134894618	25.9785320409165	8.65880922382409e-149	2.44985430943182e-147
"cCluster_28752"	2432.29218555271	-3.39786905978954	0.130865991966136	-25.9644924455912	1.24752379752558e-148	3.52465174760586e-147
"cCluster_35326"	27559.5150199131	-0.942578927075503	0.0363050971846898	-25.9627159866962	1.30650041014551e-148	3.68606577579895e-147
"cCluster_35076"	3923.21573882563	4.90129718870688	0.188906761113091	25.9455890293555	2.03913506589922e-148	5.74495387042833e-147
"cCluster_36927"	1797.79620756865	-4.20237809933906	0.162167361294922	-25.9138341142304	4.65128050210158e-148	1.30858208492224e-146
"cCluster_33128"	16447.0564759118	1.29257117080638	0.0498810442988874	25.9130735728243	4.74399721969347e-148	1.33278965489982e-146
"cCluster_15315"	1766.43666202614	5.76669518031594	0.222682241657925	25.8965202495783	7.2887179634577e-148	2.04483344550657e-146
"cCluster_42941"	13513.7437046204	1.78659919073863	0.0690008175518371	25.8924351062427	8.10326944324383e-148	2.27016559787932e-146
"cCluster_8781"	1290.37149362221	6.78831230942375	0.262342288677126	25.8757836704641	1.24773699741966e-147	3.49069279040025e-146
"cCluster_26803"	2750.09758057984	-3.10516827165876	0.120049637870763	-25.865702943657	1.6201454119898e-147	4.52621043419527e-146
"cCluster_5615"	1173.16046849287	4.82597546985893	0.186596862966609	25.8631114860839	1.73263317235331e-147	4.83370776784322e-146
"cCluster_11260"	10466.771125892	-1.70910172383313	0.0661067075044347	-25.8536809402961	2.21192841842236e-147	6.16224130515854e-146
"cCluster_25575"	37779.393544868	-3.89413657863155	0.150757232382268	-25.8305125206689	4.02884259135417e-147	1.12083747579804e-145
"cCluster_5135"	4406.71723042091	6.38886018334321	0.247474306918562	25.8162564950454	5.82505465993258e-147	1.61829578347918e-145
"cCluster_13988"	1561.32293347903	3.29566923554184	0.127697129133768	25.8084833848495	7.12144761003881e-147	1.97570716681285e-145
"cCluster_8995"	1798.23484032527	5.18558172921018	0.200998979117303	25.7990451094971	9.08858048389208e-147	2.51795277622391e-145
"cCluster_16012"	3011.49314004563	-3.68849391007726	0.143157554006312	-25.7652761370498	2.1735821817696e-146	6.01347701950801e-145
"cCluster_3361"	6532.84845518641	2.7770497966248	0.107823957253317	25.7554060096357	2.80391438638897e-146	7.7466376027828e-145
"cCluster_10004"	1793.02941204463	3.42296387053296	0.132986213948269	25.7392384436516	4.25423100669195e-146	1.17211399115409e-144
"cCluster_2980"	5183.80295683675	10.5652460981748	0.410471587228132	25.7392872659486	4.24888025009338e-146	1.17211399115409e-144
"cCluster_200"	1863.02745534068	8.08495259402918	0.314590844333657	25.6998979457083	1.17195647093513e-145	3.22449456018308e-144
